Total_n,Quantile,Threshold,n_exceedances,mean,std,skewness,kurtosis,L1,L2,tau3_Lskewness,tau4_Lkurtosis,GPD_shape_Lmoment,GPD_scale_Lmoment,GPD_shape_MLE,GPD_scale_MLE,AD_stat_Lmoment,Bootstrap_pval_Lmoment,AD_stat_MLE,Bootstrap_pval_MLE,LogL_Lmoment,LogL_MLE,AIC_Lmoment,BIC_Lmoment,AIC_MLE,BIC_MLE,Ticker,Sector,Name
5206,0.9,0.049436286927069674,521,0.03352734632862211,0.0435082211209365,5.955244108949839,75.9611889486766,0.03352734632862211,0.018675262523466848,0.3935534665204858,0.17355047774744747,0.12964009196758114,0.030401203591457638,0.18897956253689463,0.02722301287391157,3.790434863772475,0.012,1.9568784255136507,0.096,1256.8315817805546,1258.074135064133,-2509.6631635611093,-2501.1516634776026,-2512.148270128266,-2503.6367700447595,001740.KS,Industrials,SK Networks
5206,0.95,0.068183961343474,261,0.040101300644105616,0.049626868863748154,6.4997099504387,74.59586418951089,0.040101300644105616,0.020635687817305345,0.2981848477547591,0.09978216662196122,-0.08122530232739425,0.0464359405564499,0.08589423556723055,0.03649751437170723,4.813412704645884,0.002,2.6124008779263477,0.052,-inf,580.6259060782934,inf,inf,-1157.2518121565868,-1150.1227713419414,001740.KS,Industrials,SK Networks
5206,0.99,0.14839077996849237,53,0.023024336425903087,0.07385842012942316,6.678965162697361,47.02509486705644,0.023024336425903087,0.014285934236302983,0.7815762393513338,0.8321648902418097,0.7547971781121268,0.0043618849533310095,0.32780872083518975,0.011929634685152747,20.208122125226808,0.0,7.018927793259401,0.0,150.04335294242094,164.34286007844102,-296.0867058848419,-292.1461220577376,-324.68572015688204,-320.7451363297778,001740.KS,Industrials,SK Networks
5419,0.0,0.0,5419,0.02421333875994816,0.022409344614458853,3.4169777831568937,27.77824648532098,0.024213338759948164,0.01045611094016074,0.31748827159760096,0.2233968500174842,-0.03608015815545396,0.022057607822784573,-0.032167715757929316,0.024972140095940037,198.0191087030862,0.0,124.34171668935323,0.0,14700.082313601328,14751.268524488667,-29396.164627202656,-29382.969294051523,-29498.537048977334,-29485.341715826202,003090.KS,Health Care,Daewoong
5419,0.5,0.018730786234310657,2709,0.01965689190152589,0.023987084589159192,3.8870826181171143,30.69100158853147,0.01965689190152589,0.01047171770811649,0.4142919706177035,0.2509396637430223,0.171729683049132,0.01585734343422334,0.1419199661621638,0.01683025453908025,5.780680128380482,0.002,2.593949871310542,0.052,7969.506101505613,7971.748669346296,-15935.012203011225,-15923.203533327054,-15939.497338692592,-15927.688669008421,003090.KS,Health Care,Daewoong
5419,0.55,0.020689858296521823,2439,0.019767953419378103,0.024414002614555095,3.8897277167134696,30.36519050016097,0.019767953419378103,0.010614843577542934,0.4216970167358574,0.2524582589191766,0.18646100194836704,0.015660977800857612,0.15357165207079937,0.01669659478111262,5.481478809089367,0.004,2.450900929035015,0.06,7165.9757397746835,7168.266908856278,-14327.951479549367,-14316.352792752936,-14332.533817712556,-14320.935130916125,003090.KS,Health Care,Daewoong
5419,0.6,0.022922987768639838,2168,0.019862636234101803,0.02493437166805253,3.879046151559536,29.857062305647617,0.019862636234101803,0.010808978846457509,0.4283741488637606,0.2522066311329761,0.1996132783683393,0.01557579932685456,0.17201240704957163,0.016418786627302246,3.4132177263104495,0.02,1.73226282710948,0.144,6366.850817202674,6368.184690926972,-12729.701634405348,-12718.33851368023,-12732.369381853943,-12721.006261128825,003090.KS,Health Care,Daewoong
5419,0.65,0.025610706654125095,1897,0.019831139023315507,0.025573793289770236,3.851357279159943,29.130359530728327,0.01983113902331551,0.011072835778108865,0.43300977144906405,0.250193545616931,0.2086722088746212,0.015696048821301045,0.20927051903434388,0.0156913751907252,0.38457077092198233,0.832,0.38441237451161214,0.872,5587.261747048992,5587.262027622914,-11170.523494097984,-11159.427436158114,-11170.524055245827,-11159.427997305957,003090.KS,Health Care,Daewoong
5419,0.7,0.02824079374376021,1626,0.0203002806924108,0.026376000831772658,3.8001707470686017,28.124970478689384,0.0203002806924108,0.011442782489256488,0.43186360934912216,0.24946700512864325,0.20643783815536193,0.016286547406894045,0.22417375106037662,0.01578695291506968,1.0597797516277296,0.28,0.6860108329756258,0.564,4754.689159129976,4755.008905870809,-9505.378318259953,-9494.590561679737,-9506.017811741618,-9495.230055161403,003090.KS,Health Care,Daewoong
5419,0.75,0.030940376310092912,1355,0.02139066544858238,0.027359173554414425,3.734602164524871,26.922557782223777,0.021390665448582376,0.011910097214608752,0.4271226348912822,0.25354391527034636,0.19715748163105912,0.017238658363840094,0.20386236138666022,0.017039625900592468,0.5442057535808544,0.722,0.5148422984289027,0.724,3886.521548860309,3886.560225143135,-7769.043097720618,-7758.61998425399,-7769.12045028627,-7758.697336819642,003090.KS,Health Care,Daewoong
